149	692	cb354f9e-4d2e-4a98-ba65-33416a93b001	2021-06-18	2742.67
150	1000	e5db6d81-d1ed-4364-bea4-f78e46b972a5	2022-05-12	120326.16
151	118	d742e611-f249-4965-9673-00b6669e513f	2020-10-17	74131.62
152	660	63f27934-4832-45e0-a5ac-b80810397da0	2023-03-21	89038.88
153	750	eb2f5d67-16a0-43fa-af0d-c0ad325cbae5	2021-09-26	35599.65
154	213	61bb26ff-125a-4373-8115-dbb2386e92e4	2022-05-31	16479.33
155	402	0ff1c5bf-fa00-4755-8244-83f3de3bb0b9	2023-01-05	157934.91
156	595	e8762660-d5ef-423a-9041-79e580c98618	2025-12-24	158965.41
157	52	6d60a6fb-9dd2-4656-8c2c-13b6cef09963	2020-07-04	26536.29
158	129	bdb682ca-3d61-492a-921e-b2bb147449e0	2020-10-02	41295.16
159	496	6a25aba7-63ab-40ec-a0f3-b975370aa542	2020-02-23	30550.07
160	868	566b4b3f-e493-4191-be79-e91f85a2b626	2021-05-18	20295.84
161	58	54ee375b-1391-4c42-b668-71bbe2d8b19d	2021-11-29	60042.5
162	880	bd9eb6ba-a556-456f-99d0-d729001565fd	2023-04-08	94327.24
163	790	57cdb3f2-e4da-49fe-8449-e75df2615781	2021-07-07	32778.62
164	50	566ed000-1fac-4ef3-ba12-77d84af965e2	2023-03-06	33594.7
165	897	5dba40c3-c999-4af3-ac87-b54644c13e61	2024-11-21	145894.91
166	793	179defdc-1e0e-4afc-a3f4-10d216c5216f	2024-07-27	80580.6
167	369	f1ad94a3-bbdc-4e3a-9563-7921df55c722	2021-01-31	27088.7
168	209	975c708d-448e-41ae-b4de-43d819b6ea3a	2023-02-15	97599.5
169	22	7492d8b0-6fc7-42b5-b799-bb8c81d041d1	2025-12-17	213237.69
170	46	cdcb97fc-813d-4952-9904-25b7f0ba4a11	2020-07-09	184465.07
171	638	848327af-63f9-47dd-9998-5350c20af9a4	2023-10-20	357.34
172	362	57d99551-4f8c-4fa3-8560-66ffb42f1c4d	2025-07-23	126746.36
173	809	e9ca136f-a441-48e2-a79e-58ff8ea2cca6	2022-03-30	168198.68
174	699	4732b38f-ab76-4420-81de-d4d4f9fbfe6b	2022-07-02	61901.28
175	592	c79a6191-96e9-4e9f-a0a2-ffc75c783a73	2025-10-01	10570.43
176	275	fa69a53d-00f1-4e5c-86a1-d2195224f568	2020-02-25	4628.4
177	814	c0fea3bc-9a09-4ce1-b14a-c0c6a7c7870f	2020-01-08	98757.78
178	272	2705b3e1-c3bd-487b-a312-c663a503b69b	2020-09-14	67110.64
179	341	daee0527-a234-45f4-a544-4536b6e42554	2021-09-18	32129.83
180	807	80c64f54-bbf9-4ce6-a6a8-fc1dc17904fe	2020-11-30	105653.05
181	468	9d2fd954-3346-48e3-bac4-ba4eba09d7a8	2025-03-12	2133.76
182	470	6dcee86c-11fe-4b4b-a5ec-1eed85d6e1fd	2023-05-08	34230.66
183	492	b39e2e52-342a-46c7-9c28-95b0dd1524b6	2021-04-12	93250.96
184	126	2a4a821a-c0ed-45a5-8971-5410e14e47c0	2024-11-23	10856.1
185	35	e85d567b-e8e5-408a-b708-5258329e9d70	2024-08-25	46088.47
186	192	a89311e1-26e5-4100-b798-ddff6ee50fe9	2021-09-18	131120.51
187	844	4b811404-31d1-4316-a9e2-79a5f2c4e005	2020-01-01	54754.05
188	470	1d517787-d1c0-493e-8d74-af7d71298a27	2025-03-16	201502.78
189	474	89dc5af2-1bd6-4845-8e0a-6e6bfdb717b1	2020-06-03	87917.54
190	924	a52d0fe4-84df-4490-bfaa-f898da175a7f	2025-04-02	44915.9
191	934	9f53c561-de78-4422-8faf-fae68b86428d	2022-07-31	165958.09
192	897	a109b728-12a9-4331-b9d4-fa8e1d416062	2023-11-07	79253.98
193	2	ad1b5cbc-c20b-4891-9204-9b14e351a714	2021-08-15	147454.22
194	556	e918e01f-26d9-4e0b-ba8f-116f846e858b	2020-04-13	46931.65
195	669	b031a5bd-74e9-4279-8e55-095087afc42b	2024-12-31	52623.68
196	441	63df2346-2baa-4d87-88cd-daa35bf31fe7	2024-01-31	72376.43
197	793	feba02b1-7cbb-4333-b3e7-989dedf6e0d6	2020-11-29	28748.06
198	887	05f17b4d-afa3-4f74-b764-c1c10627afb0	2024-11-20	23177.0
199	211	fa455d65-b646-4af2-8265-15c53cb9c6fb	2025-07-13	93567.97
200	225	c1a6161c-c7ec-4d8d-827a-a1ffe3344020	2021-02-07	10026.5
201	463	3647d7c4-3417-46e3-95dd-7f5a0f1dfd48	2021-12-08	26165.59
202	254	99d865f6-a74d-4b47-b248-9f926f2f7042	2022-06-13	97890.34
203	486	5bb2582a-4fc6-417f-87f2-7a7a8dddda62	2020-10-31	119199.2
204	475	29279096-579e-4eca-9ed6-e1beadf216e6	2023-11-03	28072.65
205	163	a1007369-660a-4972-bd1e-39b7fae022f2	2024-03-09	27273.86
206	476	cab1f42d-db3c-4be8-a715-4319138b50cc	2020-08-18	58127.72
207	478	0834282d-4d7b-409c-87fa-3585186d7e51	2024-04-19	5701.4
208	905	7024495b-4394-4cee-bbca-9e01f0c8013f	2024-01-07	77038.41
209	832	3603a518-20e5-4da5-9cb4-22529b8172bb	2021-02-05	105433.26
210	982	7fae47ba-10d2-4ce9-b427-cda02e9b6a67	2024-05-10	23517.98
211	811	f2670346-3d5b-4e19-a98a-312048c929e6	2022-12-08	19842.68
212	217	4fa206dc-5936-4d6c-a4e6-ead27f7e6d06	2023-10-18	130901.63
213	523	5f80ce97-4216-4f52-91b3-273aa43c187b	2023-06-04	122496.06
214	898	49e3ad87-b57a-44b8-a716-a78d2e2f3d1e	2024-07-13	63566.69
215	812	c3eadbbb-0c1f-495a-9992-491056bf9eef	2024-10-06	67637.3
216	558	8aa39d16-e25c-47aa-a282-5379679e640b	2024-04-27	149866.36
217	37	353ab5f9-e59c-47fb-bea8-1794c8458503	2024-11-15	63240.36
218	625	3e5a3882-0c1f-4352-98b2-c9d9de5613f6	2025-04-24	161920.05
219	578	ea0f37c1-3764-4b98-ac0c-38d2c62e6366	2025-12-04	65008.72
220	570	4b21d0d7-cba4-4d09-9f0a-bfc5bdebbfc4	2023-04-07	89884.28
221	86	fb33fb64-feb4-467b-9531-b99e1a892a0f	2021-05-25	15333.08
222	284	c7ad281c-80ef-479d-9649-f211a092c74c	2020-03-27	1234.2
223	138	ebf296c1-a25b-4a66-9f2e-f295d29f7392	2022-10-24	118823.47
224	493	5976dfee-c1ad-43f5-889a-e2b649746ab6	2021-07-27	11446.71
225	8	7f893717-c292-471e-bb3a-64da205f804f	2021-01-27	206942.0
226	11	1d60d7de-e3b9-4e64-b6b5-e0526abbea29	2025-10-29	218747.37
227	12	224aeed4-d852-43fe-97cd-2aa5f44357e6	2022-04-07	130536.87
228	381	88975cad-37f2-4de4-a315-e628e62db721	2023-04-05	132377.39
229	718	3eb0f4a3-574b-498f-b4ef-1fb475f0bf65	2024-10-27	2426.2
230	392	bd428862-353a-4fde-9e35-a29d495e1562	2025-01-26	70434.24
231	758	57d3cf2c-ae66-4f29-8e6e-74343d6f170b	2022-01-13	135244.19
232	533	7ee0af5a-9fa0-4ae0-bcb8-922f4b6285af	2022-04-18	119991.89
233	161	5da64bce-23aa-47f3-9a44-884ed89ddf3e	2021-09-20	67922.17
234	887	9ffa9506-e023-4474-8e94-f84ab42f17c3	2024-07-06	68892.16
235	86	7b0bb040-ad11-468a-9c5f-672d1aee53b9	2024-08-05	97377.28
236	710	7462886b-dbe3-435e-bcf5-82f12b7c1841	2022-05-23	152527.66
237	933	f7274a67-79d4-44a3-a053-549c4c07ab43	2023-01-28	170259.69
238	660	3056d138-902f-4a87-8f8b-85def65ca057	2024-01-12	60425.86
239	908	a966fefd-7298-46e9-ba4e-b48a99cabeaa	2022-06-19	68472.97
240	5	6393f2bf-7550-46ad-9dc7-70e814208bdb	2020-01-03	70399.38
241	715	30b465a5-102b-42be-8bca-39e92ec04277	2024-02-07	46926.85
242	223	2f2cb679-7343-4fb0-9446-23459b4ec54b	2021-09-29	74135.58
243	291	ae8eedb1-72a1-49c7-bfc0-b5bec77bc547	2025-04-15	20444.63
244	428	d5d68dc6-51a1-4e51-889f-09b93c542773	2023-04-17	171378.21
245	68	6a26eedd-6048-41cf-97df-7dd9f3395408	2022-08-22	179703.58
246	213	be42e40c-d312-4cb6-9041-f2a983b128cd	2024-03-04	80044.31
247	520	8ee83c99-19e3-4457-b9ff-d8c2cccff7ab	2022-09-21	41674.11
248	591	f3452e5c-0d39-4836-bf3a-4f559bb31964	2025-07-04	138437.39
249	571	6096eca3-8d0d-4736-b37b-f4546cd74b72	2023-12-27	63208.51
250	406	0401c9da-1490-4f98-a039-b81de12694a0	2022-08-20	74550.64
251	233	02684561-d097-407a-b5c5-222b8c947a45	2020-02-17	114774.53
252	158	926f9335-7d06-44c3-8444-e0490c8e6b22	2024-04-10	24562.18
253	113	4020f4d2-ef4b-427b-9494-d759a7cf160a	2021-04-15	53156.04
254	748	be75eb2d-8694-45f2-ab60-134032a7c7b4	2024-01-02	138362.12
255	884	f2b25a83-e46d-449d-8e33-3d9a3e7ad276	2021-07-31	48838.46
256	85	56bcdee9-9f9d-4dbe-a05f-84d1912457e5	2024-03-12	50310.14
257	102	d046f2ab-1d16-484f-a9fd-1829f863b6f0	2024-03-18	3847.96
258	945	0141c2e9-bb36-491b-9bb4-b6943a44afed	2023-07-28	22406.41
259	846	61bcb806-cd3b-4162-a17c-3abcdae11a50	2025-05-01	35074.93
260	768	c46028ef-b6e9-47bc-b490-f256de089618	2024-02-23	188167.49
261	265	b2f14f9d-1f94-48ca-b59f-1de6c2ef900b	2021-01-23	20463.0
262	964	67dc3cd9-0da6-499a-9dd8-3d4dc3d02053	2021-09-13	124716.79
263	24	4c48e78e-9e55-42de-84e2-74d52f4375ee	2023-09-23	211104.14
264	608	54ddfb0a-be6d-4bf3-a7c5-6c2dcf044977	2022-08-21	134918.96
265	584	3bec0223-5a78-4c6d-8424-010bc8d9bd50	2020-04-01	132212.55
266	623	d83ac870-1864-4395-8e96-6656018b4168	2020-09-05	127002.66
267	800	4353d10e-3337-4a44-98f7-5f4ad4e541ce	2023-08-13	23119.26
268	604	41d31533-7188-4f50-9c28-8446132498d0	2023-02-26	105077.31
269	350	4c15f92e-857c-4145-9004-85c6b095587d	2024-06-11	104536.77
270	825	a1eb516e-a07b-4f45-8dae-8765c0671f1d	2025-07-18	128819.33
271	356	703cf6bc-45d9-42af-ae5b-9dc276c2ae17	2023-06-18	59639.26
272	174	4d2f0194-6b70-460a-9885-53b25b89d5c2	2023-08-22	141420.26
273	225	48f60aa5-514c-4424-aed3-6abc239168a3	2023-11-23	55925.61
274	574	a44efc71-d318-480c-b36a-27c0fcbf54c5	2022-01-24	37625.7
275	21	f3022c45-e558-491b-a42e-5e244c5c7db4	2025-10-11	193469.22
276	826	315876c3-e972-4523-9ae7-1eadbfbd5ef0	2020-08-20	193048.12
277	498	46694d4f-6c28-43bf-bad0-29ab095a398c	2022-12-28	61432.04
278	726	92021e3c-5bbd-4dd2-ba43-3d417c5bf99b	2024-05-15	53706.01
279	442	161bd44c-ecb8-448b-bd44-244ec51d901e	2023-01-14	58378.88
280	193	e9ee094c-6686-4c1a-bf2a-46162f8d8fea	2021-05-05	46778.42
281	278	947c89ea-e7ad-4992-a9fa-dae5d787e346	2021-05-31	89308.41
282	427	29c29090-66ce-4af9-a7f7-96126445b8b3	2025-08-29	43036.97
283	193	e0f1ce66-dc1c-4ad5-8c88-386bd7ae5e2b	2022-08-20	47430.12
284	840	298237e7-2830-4831-a38c-8edb2c397128	2023-04-24	26207.09
285	89	5976d3d9-99b0-4c52-841f-0e936cb540c2	2025-05-21	98479.49
286	82	65d3e966-20f6-4ced-b332-acc783a7be6b	2021-10-20	152182.73
287	961	b96d9f3c-0bd8-4dfd-81a7-d0fee9e8761d	2024-02-04	63993.04
288	787	d920d058-5954-4b48-9862-7493d229f1dd	2022-01-24	109377.63
289	289	4d9f6e96-4970-4391-8751-3c9e1a2f7c93	2022-06-22	17504.38
290	588	9e4ced12-a828-4820-ba5c-55c8b6629ce0	2025-05-17	55318.6
291	469	137a407b-a740-4830-b809-c980901ccd28	2023-05-15	50106.98
292	549	5d8c417b-8b0f-4c71-a6bd-c295d6d3797c	2025-04-29	247142.81
293	20	ec152908-a96f-4a11-89da-f88460be08bc	2021-12-18	69108.19
294	875	172f2f5a-1fe1-40e0-ac0e-41eac2b757cb	2023-07-19	151835.74
295	287	2fa93085-cc3e-4697-a29a-39a961d82fcf	2021-10-24	38864.61
296	234	35455ac3-6868-4d54-b006-36f98dca4a28	2025-05-01	2166.16
297	187	b9d0c2ea-01cb-4255-ba5f-cacfbb167447	2021-07-12	7449.66
298	625	a3a22b1d-2ed5-42a7-92f6-9222e2fa4dd8	2021-08-17	136615.73
299	252	1db384c2-b1cc-4ca0-9c9e-680d1a68eefb	2025-04-11	40584.98
300	840	f199062d-e4bd-460f-88ad-16e0d47deeee	2025-07-30	78254.81
301	111	31392fef-7158-45c6-aa13-7582a6983023	2025-02-23	68201.66
302	56	f46d3321-16e0-4dac-aa9a-8f77457d5068	2021-01-08	10350.8
303	166	157a9925-8d11-4020-91b6-207eefb43302	2025-10-13	111788.86
304	206	455cbfaa-131a-4e82-b02f-4084b5c37aba	2025-10-16	56689.6
305	902	0a907cf1-9709-45b1-aaeb-872e34de1d3f	2025-07-02	276098.36
306	222	982dad5e-15d9-4eab-8965-25b1b2632613	2024-10-28	56012.82
307	619	1934b169-99b2-40d5-b696-ebd30c97c9d9	2021-05-12	166497.93
308	100	80182f5c-dda4-42e5-b3f5-0c5b2080ccf7	2025-04-17	132773.53
309	286	9d8c9133-c196-444b-903c-731833d847f2	2024-01-02	35009.23
310	903	c910e8dc-b1bf-4fa4-9973-5e1bc7b0f189	2024-08-09	46044.12
311	659	ee1723b8-ae21-4fbe-b67a-8b0668057f5a	2025-12-30	32227.47
312	770	13dbf7eb-2882-46c2-ae7e-73eaff056fbe	2023-11-01	48986.4
313	916	7f04157f-78f4-4566-93bb-0f155c40261d	2025-08-31	94871.74
314	41	5193056a-6e35-4408-bdc4-2f638aea9857	2025-07-29	42831.8
315	992	32f63a68-b4c7-461c-8ce6-0c84c2cca2c8	2021-06-04	106184.23
316	306	8977058a-5875-4718-8091-bf06a0184221	2023-12-20	115054.41
317	503	581f0353-6ba4-4847-a7c3-ebb48ce1c236	2021-07-13	22839.46
318	11	28c7135b-486b-4f29-a5dc-02cccfc35ea1	2025-12-11	71914.53
319	2	81d5f7db-1b2e-4bc0-af5c-e4a369f7d56e	2021-12-18	54933.41
320	184	44947166-288f-4d89-8642-9c8898257852	2021-11-30	152348.93
321	547	cc7d30aa-6e78-4899-9732-940144bf12f6	2025-03-28	104699.58
322	369	58c3a77f-a7fd-42bd-8753-be5f2efdb868	2020-04-25	251097.56
323	793	f4cf6827-2e6b-4c30-a1c8-a4b4b46b6f82	2020-11-02	133401.2
324	702	8db20cdf-eb60-4859-8716-a6821f3d1398	2025-08-27	121419.56
