1	3432	1019.39	69
1	13155	1457.72	77
1	41592	1456.43	88
1	25267	888.81	29
1	33031	890.78	40
1	27263	15.1	85
1	98134	1331.18	67
1	32744	1336.23	22
1	99624	1284.3	51
1	88858	722.59	84
1	62708	1096.31	49
1	30189	420.07	80
1	48202	230.39	76
1	72051	1245.25	45
1	80634	435.28	90
1	43746	112.0	41
1	28311	1472.11	39
1	15629	787.63	27
1	32015	436.04	20
1	11581	385.07	12
1	33328	282.59	68
1	72180	1251.28	73
1	42911	1074.34	76
1	87472	688.12	29
1	41654	366.32	81
1	23846	1226.48	8
1	69591	74.48	87
1	48008	455.77	88
1	89425	953.05	36
1	86818	640.39	65
1	27390	597.56	18
1	6963	387.26	47
1	10073	1409.48	31
1	36218	27.19	89
1	61516	914.59	79
1	48561	1428.76	90
1	26802	82.05	23
1	47503	432.82	52
1	72325	523.65	50
1	91246	340.62	77
1	95118	841.78	86
2	10649	1493.13	14
2	86132	1484.45	20
2	50794	201.9	44
2	8057	427.28	20
2	9817	328.78	49
2	3878	1283.73	30
2	80000	1366.15	25
2	39565	437.84	12
2	97881	1469.88	52
2	77733	748.98	8
2	43533	148.49	73
2	72824	1480.82	85
2	20337	1210.35	83
2	22736	223.65	71
2	37949	929.78	51
2	48067	49.19	77
2	89685	891.22	26
2	32485	319.71	31
2	38029	576.02	19
2	20552	1316.09	76
2	67884	413.05	14
2	14923	326.2	38
2	27185	1041.86	75
2	83261	1301.02	23
2	35062	1300.98	77
2	84383	886.13	44
2	9454	1089.0	35
2	41227	21.49	11
2	96633	1393.43	22
2	35723	1087.26	61
2	77346	74.5	25
2	42198	684.72	43
2	60975	1466.51	64
2	60023	76.04	36
2	37941	590.49	79
2	58869	816.58	49
2	91403	1204.96	51
3	33571	1148.78	48
3	22817	863.68	40
3	16423	1274.56	73
3	45053	1017.92	29
3	73712	336.12	64
3	65212	873.41	52
3	4774	610.87	69
3	49483	1042.73	81
3	53044	960.76	22
3	32174	1400.88	10
3	8038	196.88	88
3	57640	1139.43	49
3	34055	342.01	69
3	28918	1276.69	60
3	13562	36.16	72
3	49074	553.61	58
3	20825	616.25	22
3	28194	118.66	28
3	54922	838.48	30
3	83848	1190.43	18
3	36087	182.79	72
3	50006	787.63	82
3	71696	576.06	73
3	62881	332.64	90
3	88856	769.36	27
3	63018	1040.87	64
3	18362	1032.08	47
3	2030	527.82	29
3	24965	463.26	72
3	69385	720.29	82
3	88709	653.27	11
3	32212	271.94	47
3	35742	167.08	68
3	53045	39.4	87
3	87632	544.32	63
3	14057	1242.41	57
3	98993	699.97	23
3	44907	749.65	27
3	21436	788.43	51
3	54714	114.48	82
3	37870	630.59	55
3	78895	1014.35	57
3	69369	245.0	78
3	67785	185.41	44
3	91549	1442.07	42
3	29175	441.28	40
3	68328	699.31	48
3	32021	77.72	67
3	76227	155.66	31
3	66657	455.2	30
3	53542	489.47	72
3	38739	517.03	77
3	7591	1436.83	18
3	79411	557.71	59
3	73017	670.77	16
3	44738	961.1	90
3	49709	709.92	55
3	88692	258.61	26
3	51923	1109.22	84
3	91535	1471.25	64
3	11066	1326.25	42
3	15538	97.57	70
3	38621	139.79	55
3	32836	792.63	78
3	97768	1080.78	69
3	2366	146.9	82
3	69621	728.62	53
3	42482	132.77	76
3	28645	1137.43	18
3	8265	225.11	57
3	93947	1085.1	54
3	14382	1084.06	47
3	61371	556.46	89
3	40503	840.1	58
3	15192	1076.95	85
3	16118	41.29	82
3	55357	497.66	53
3	43584	389.39	61
3	86225	1182.14	67
3	41335	582.24	47
3	1168	1493.7	21
3	81379	136.41	64
3	1690	415.37	71
3	34026	1347.49	74
3	23077	54.59	46
3	81953	1000.67	86
3	82250	76.39	13
4	9615	116.09	40
4	70222	337.67	28
4	67112	1172.47	8
4	16161	170.24	67
4	2032	681.42	16
4	86247	1352.64	8
4	48159	1307.25	67
4	5900	182.66	8
4	82361	724.82	42
4	38197	144.06	52
4	49475	632.33	40
4	61323	438.4	55
4	99530	1124.49	48
4	44778	327.03	59
4	98661	1497.98	68
4	73900	407.21	80
4	14482	886.55	79
4	83453	1331.04	77
4	56176	1241.47	82
4	10843	1420.95	66
4	27131	790.19	34
4	51566	812.35	18
4	76721	369.15	41
4	9755	841.75	80
4	47774	875.27	67
4	76474	1048.41	84
4	67597	520.23	35
4	5510	963.13	37
4	33678	662.14	88
4	66543	609.23	10
4	75110	1296.32	59
4	56307	915.02	86
4	93644	920.74	75
4	99366	745.81	44
4	89598	1415.66	60
4	62039	486.16	17
4	88989	372.41	48
4	36017	806.36	81
4	16170	1182.18	80
4	58474	164.38	71
4	73695	194.9	27
4	92297	348.7	79
4	57405	1490.31	14
4	52063	759.41	44
4	43202	158.16	79
4	60831	415.99	73
4	25227	191.24	37
4	55487	101.9	22
4	16631	431.96	44
4	16928	1381.88	68
4	67484	1299.33	25
4	10000	1320.89	19
4	8772	631.44	41
4	46932	774.73	20
4	88699	1103.7	86
4	99542	968.89	34
4	62695	925.07	39
4	13277	1019.5	80
4	63764	1161.58	11
4	15245	174.17	11
4	43072	689.67	38
4	70111	1421.85	68
4	18074	1202.89	17
4	26515	1475.76	44
4	93091	1138.41	17
4	26469	280.68	31
4	98886	859.14	78
4	76016	873.62	48
4	58362	1338.27	65
4	1353	1454.59	46
4	50157	604.64	43
4	32391	1302.4	18
4	32040	795.55	89
4	43142	744.92	81
4	56917	1255.85	37
4	19313	353.3	61
4	28438	86.82	20
4	54206	889.09	90
4	66049	1412.22	52
4	11325	1496.89	20
4	63851	601.21	36
4	33702	341.76	37
4	11584	212.91	85
4	46347	385.05	42
4	16775	1406.45	52
4	64900	1127.98	32
4	74582	349.48	56
4	16753	1405.91	71
4	56899	249.88	75
4	32844	179.41	59
4	42636	22.35	29
4	10233	1343.86	55
4	10212	905.47	82
4	25724	761.28	19
4	11570	1314.92	79
4	11853	1386.45	58
4	88429	663.24	24
4	43713	177.68	49
4	47971	738.06	7
4	62309	133.97	24
4	45634	850.35	39
4	26552	912.71	64
4	34469	761.92	60
4	69071	253.69	81
4	40089	1099.32	10
4	24654	1059.88	13
4	79116	687.42	54
4	76409	1381.65	54
4	52581	292.72	44
4	70138	292.41	85
4	96402	1058.47	49
4	93953	689.31	11
4	90167	1298.64	17
4	15125	855.9	84
4	18254	1143.99	22
4	69446	544.74	64
4	87980	961.37	8
4	87664	1065.75	73
4	30615	1486.13	53
4	76135	1447.54	28
4	10867	807.23	35
4	33887	604.46	18
4	46026	1442.37	39
4	19155	559.98	60
4	57919	1479.35	67
4	39879	293.57	25
4	68855	1269.01	66
4	40083	1054.2	85
4	69034	1344.83	48
4	69110	584.46	23
4	87663	583.37	34
4	99011	519.28	31
4	63863	959.04	36
4	21507	1145.13	21
4	36382	1183.89	7
4	65889	477.49	90
4	57609	347.31	32
4	92814	1135.3	46
4	2332	652.31	76
4	91737	682.08	16
4	24952	449.34	40
4	72493	538.96	66
4	63956	605.53	18
4	69678	1141.26	12
4	47250	1044.79	73
4	25197	702.33	72
4	56313	1372.69	80
4	66609	423.46	53
4	86050	1039.78	41
4	75971	788.49	20
4	71581	255.71	46
4	43900	1251.06	18
4	58472	737.2	48
4	66123	103.49	58
4	96617	962.09	21
4	554	1395.14	87
4	1298	1478.01	29
4	14605	1481.88	79
4	42986	598.92	79
4	93788	380.16	68
4	81815	1210.17	16
4	20040	976.07	55
4	70756	732.08	18
4	39221	1087.49	25
4	70488	1484.35	88
5	1172	1463.19	56
5	28755	609.05	72
5	82839	283.56	35
5	68389	296.52	62
5	42319	786.47	86
5	42659	809.51	57
5	67805	141.03	48
5	95697	1363.3	69
5	6094	90.27	81
5	34965	880.91	58
5	20389	114.46	28
5	28561	743.37	63
5	96880	998.77	68
5	63182	733.93	9
5	92571	934.38	15
5	44430	646.28	30
5	25646	98.33	87
5	7931	896.66	77
5	6183	1458.03	72
5	50523	1397.21	20
5	74465	1333.56	66
5	93418	547.63	85
5	21089	30.48	40
5	62496	906.86	76
5	55148	479.62	8
5	44206	487.9	43
5	62850	1147.68	11
5	38895	961.57	56
5	86936	953.14	13
5	14483	619.01	89
5	13330	633.07	29
5	89005	1300.81	51
5	60972	649.86	51
5	77203	1498.43	76
5	33867	1055.31	26
5	13010	337.14	58
5	4323	1402.51	66
5	59008	464.41	51
5	90686	529.38	10
5	95643	462.92	52
5	73605	61.81	15
5	32448	1424.88	26
5	5080	1092.81	8
5	80107	514.06	54
5	24406	1285.01	10
5	46840	1045.54	49
5	50055	1385.74	70
5	91374	942.77	23
5	53452	126.27	59
5	91041	1143.14	64
5	70491	374.73	17
5	27949	614.14	12
5	94229	1314.38	12
5	15925	563.04	15
5	21014	316.62	68
5	2289	609.66	10
5	79176	1394.18	54
5	62732	270.8	41
5	9844	153.61	87
5	9303	1208.44	44
5	54990	335.49	35
5	41136	727.29	72
5	85879	494.82	90
5	82237	587.75	80
5	3890	950.51	77
5	54867	1312.85	79
5	20300	559.96	37
5	24350	441.97	85
5	84835	439.18	30
5	98918	1363.9	83
5	73637	922.49	77
5	19774	1392.77	80
5	13594	298.51	27
5	42302	494.9	75
5	11390	1229.41	70
5	72891	992.4	82
5	28166	730.4	21
5	25721	456.42	43
5	34142	108.38	47
5	23181	252.11	10
5	65487	212.6	32
5	48216	530.13	64
5	43838	1010.21	23
5	33773	752.44	43
5	45878	1175.48	85
5	74725	7.56	59
5	97972	319.86	43
5	97118	359.37	86
5	41482	467.34	76
5	85375	176.86	72
5	978	358.15	39
5	88910	655.01	39
5	39212	325.05	18
5	4650	1487.3	57
5	76385	1113.43	25
5	8991	267.17	59
5	60108	407.05	17
5	5532	1146.31	19
5	93614	361.19	48
5	46814	522.8	21
5	33159	33.01	54
5	1959	1095.9	64
5	15296	769.7	38
5	51771	2.22	27
5	8494	394.97	16
5	18698	859.08	32
5	31859	539.9	51
5	21012	1177.38	70
5	58188	308.11	15
5	18931	1132.01	40
5	31614	1073.38	48
5	26875	531.31	61
5	91783	1059.05	70
5	67100	592.25	89
5	38049	1166.22	48
5	81181	1179.02	68
5	32764	1074.22	76
5	13951	839.87	58
5	62395	111.84	72
5	38356	64.55	65
5	90160	867.18	85
5	34966	242.8	70
5	86744	1235.01	27
5	33361	1053.06	26
5	85714	874.84	87
5	36809	538.03	83
5	74040	122.68	81
5	50771	674.75	19
5	56553	1132.26	15
5	54576	6.91	60
5	10661	1091.36	21
5	88675	537.81	88
5	88765	1358.86	39
5	88690	1140.64	86
5	19772	945.88	85
5	98379	113.94	59
5	40420	627.41	45
5	4574	919.88	48
5	842	22.25	47
5	78078	960.82	60
5	54045	767.43	32
5	92100	1218.06	25
5	91494	328.6	18
5	51140	604.14	40
5	97494	113.56	17
5	52883	141.67	13
5	45611	156.24	63
5	77622	541.97	65
5	12383	1380.49	87
5	32399	1220.87	47
5	34761	964.27	29
5	86111	953.38	35
5	58542	1040.99	73
5	30564	7.37	52
5	43579	72.55	48
5	96125	416.52	15
5	94782	50.54	15
5	99468	176.28	41
5	25157	168.91	50
5	86038	877.5	47
5	17351	1377.41	89
5	63668	813.07	77
5	81801	654.79	23
5	11640	622.91	23
5	77761	1257.34	29
5	76129	459.3	46
5	89136	35.36	26
5	83895	565.67	83
5	76533	514.87	32
5	47629	327.59	41
5	82253	1204.47	29
5	11186	308.53	59
5	49503	1193.93	85
5	90480	151.74	38
5	75904	356.21	62
5	11153	1212.02	41
5	6096	226.14	45
5	68698	984.78	37
5	6941	401.84	18
5	91662	730.74	84
5	52728	1488.04	66
5	92898	1119.68	46
5	3454	1326.7	78
5	72122	251.21	20
5	94929	1403.29	45
5	25547	1040.45	12
5	97399	1471.89	31
5	57064	384.96	70
5	73304	1165.33	34
5	70979	451.79	76
5	17440	1092.3	44
5	64593	598.22	75
5	58741	1346.58	61
5	23051	554.48	84
5	91169	103.36	8
5	83697	539.34	79
5	10731	688.46	80
5	79695	639.82	38
5	43438	267.88	78
5	9801	512.73	42
5	36466	37.76	15
5	81260	1363.18	64
5	86278	1475.03	86
5	59266	1147.21	34
5	91026	1449.25	81
5	89363	212.78	19
5	95113	644.7	25
5	92259	276.14	56
5	86676	372.91	77
5	84396	1234.98	60
5	39233	1022.03	58
5	64775	1301.52	43
5	16947	1350.69	43
5	15813	1302.75	8
5	22386	1429.45	76
5	18721	1004.35	62
5	51356	645.1	48
5	86155	869.84	13
5	53578	693.8	15
5	69847	884.98	74
5	47048	443.59	68
5	27914	123.55	44
5	91712	108.92	87
5	13649	301.92	25
5	87204	866.18	23
5	71865	891.86	57
5	57292	1140.8	22
5	82509	1152.78	73
5	23742	1342.81	86
5	78897	699.02	88
5	7719	315.99	34
5	91382	1454.01	17
5	90669	1226.21	10
5	20170	1280.34	77
5	55439	759.12	33
5	21787	636.03	32
5	87686	767.19	71
5	36568	1102.56	11
5	52063	1103.56	44
5	96425	1416.03	30
5	63315	438.25	57
5	67086	955.54	53
5	10711	349.48	61
5	38200	347.31	20
5	31016	413.64	84
5	9956	643.32	57
5	79515	1166.39	42
5	34249	350.99	35
5	48312	338.7	63
5	79569	1060.86	25
5	53666	1068.16	79
5	56500	1278.07	75
5	190	1339.38	35
5	75491	615.0	47
5	95781	738.54	39
5	20530	594.17	68
5	32146	225.39	34
5	30170	179.32	53
5	55020	520.73	43
5	4020	1341.5	45
5	98569	679.07	33
5	59306	811.63	66
5	2858	1497.67	19
5	80481	153.5	29
5	9172	1173.84	87
5	12277	381.13	22
5	59468	169.96	72
5	1473	1162.15	51
5	640	726.37	64
5	74654	321.87	44
5	13102	510.96	88
5	38168	507.92	82
5	75266	999.15	49
5	77971	99.8	82
5	68627	476.4	90
5	5897	1044.48	73
5	68468	1434.09	30
5	92457	547.64	74
5	50095	1215.42	90
5	88447	990.57	24
5	18289	1437.29	88
5	41829	87.55	32
5	35486	379.21	20
5	65151	26.04	24
5	57275	717.91	72
5	72269	1360.69	38
5	58610	590.85	32
5	89069	828.69	47
5	53731	679.54	20
5	40104	274.18	14
5	66688	333.18	13
5	26370	431.9	27
5	35272	1370.03	40
5	9386	757.15	50
5	93017	1313.73	67
5	56620	1017.22	62
5	90927	38.69	76
5	11271	821.53	79
5	20498	849.86	43
5	65686	408.55	82
5	67492	109.94	49
5	67355	986.53	11
5	62043	258.43	39
5	14092	557.82	10
5	49404	1129.47	31
5	74753	959.03	82
5	2511	1338.14	51
5	16487	363.32	13
5	9652	133.33	36
5	65919	1470.46	12
5	71137	1350.9	59
5	24032	1336.88	60
5	37495	1447.86	15
5	24128	1107.45	78
5	63369	87.99	84
5	75020	207.28	66
5	50876	779.81	77
5	11014	88.68	53
5	40693	1343.5	79
5	88640	1208.73	60
5	34674	742.63	80
5	85651	538.47	18
5	65421	1337.75	14
5	68970	111.24	55
5	84522	610.91	77
5	3935	1198.49	79
5	1149	589.96	45
5	32608	289.82	12
5	89869	884.33	57
5	81043	373.1	65
5	20226	186.62	13
5	51820	117.71	7
5	63019	1172.79	55
5	38164	1364.35	10
5	88863	1183.27	74
5	20129	2.17	73
5	50904	431.01	78
5	4300	1465.59	44
5	85326	641.18	12
5	18704	77.36	27
5	54490	196.04	65
5	77930	937.73	7
5	36826	1402.27	26
5	45428	377.46	66
5	41197	1480.54	51
5	7523	378.51	53
5	62629	987.87	18
5	81836	810.67	32
5	31201	1208.09	17
5	29607	1314.47	72
5	45948	652.3	89
5	63772	872.6	18
5	87266	417.3	57
5	16264	1240.61	79
5	82041	435.07	7
5	94946	908.75	38
5	20380	1039.29	70
5	60921	829.97	71
5	20054	477.49	69
5	21016	1091.44	36
5	86153	585.55	22
5	77926	12.12	86
5	81853	175.42	45
5	71259	493.61	8
5	31206	1398.6	72
5	12086	947.7	12
5	60928	947.68	39
5	76408	841.76	46
5	60770	509.24	76
5	66734	1294.22	37
5	22847	1138.22	83
5	9296	1477.81	44
5	51664	353.99	74
5	65731	1183.55	55
5	89237	150.51	52
5	13468	1204.78	10
5	6945	275.75	7
5	22968	1407.48	67
5	79628	1139.4	34
5	26264	370.39	7
5	71153	1041.37	59
5	16251	263.24	20
5	4490	1056.41	52
5	87818	993.4	79
5	77135	173.84	36
5	65182	263.56	35
5	43189	334.26	42
5	40935	1290.04	16
5	58262	272.02	18
5	16311	961.68	39
5	94474	319.92	40
5	26384	1174.38	16
5	45745	1476.22	55
5	72698	865.94	69
5	80772	1133.86	34
5	62147	1376.78	83
5	20795	629.47	87
5	89446	574.65	81
5	81347	975.88	11
5	31179	225.05	80
5	76547	1162.28	14
5	36618	613.34	42
5	26922	1125.29	61
5	41777	474.09	44
5	7245	465.73	73
5	65344	681.45	14
5	11651	643.0	19
5	74998	1349.77	72
5	94763	463.21	42
5	52908	794.75	40
5	61680	747.2	83
5	92694	579.47	53
5	79978	1355.67	32
5	40369	982.96	82
5	56790	1479.43	27
5	86025	1244.17	47
5	91842	1310.39	25
5	4599	110.65	65
5	38934	541.93	24
5	93728	1088.68	13
5	76918	560.61	20
5	95299	436.15	18
5	42572	659.78	10
5	69113	239.45	72
5	20250	276.31	23
5	16471	363.14	78
5	17062	986.26	20
5	54680	281.75	76
5	54715	816.12	48
5	21403	21.58	86
5	38307	133.55	57
5	29469	336.21	54
5	11996	396.31	61
5	1070	1293.74	55
5	18412	979.94	11
5	85464	1400.39	31
5	16223	970.09	85
5	53083	341.71	59
5	52248	124.44	40
5	27624	917.8	25
5	75267	768.11	41
5	50442	63.37	11
6	54191	774.26	8
6	38751	576.23	82
6	39316	1049.58	67
6	74256	1405.74	34
6	42243	1181.6	19
6	89208	202.53	36
6	69265	961.34	34
6	17190	306.77	26
6	31171	1212.78	42
6	41482	377.68	17
6	80800	1328.08	30
6	59672	506.43	70
6	93447	1282.97	61
6	12967	1081.89	84
6	53495	1048.31	78
6	43370	331.42	40
6	45860	117.97	80
6	2067	89.62	76
6	1990	1231.48	22
6	94938	798.74	70
6	50470	407.09	89
6	49247	1081.55	85
6	93094	1128.43	87
6	37040	1147.73	38
6	98274	574.9	86
6	29567	560.78	43
6	67490	349.32	84
6	34793	1284.22	40
6	31818	4.88	14
6	27168	1261.46	86
6	86792	949.07	88
6	4676	32.27	48
6	40013	198.11	39
6	65551	1199.2	78
6	10716	189.94	22
6	95568	421.02	63
7	84436	901.47	25
7	98835	213.01	44
7	92316	738.57	33
7	31726	733.84	40
7	67027	351.17	39
7	59783	497.19	55
7	8476	151.42	67
7	24911	1405.3	18
7	40402	429.54	26
7	18613	511.79	15
7	40215	316.02	79
7	30004	1424.94	33
7	10484	1068.62	62
7	82581	829.17	61
7	57203	782.8	83
7	92013	400.53	56
7	65496	1360.6	58
7	65161	184.32	21
7	13198	870.36	9
7	11785	485.11	25
7	44176	379.47	12
7	59886	901.94	56
7	50510	204.84	44
7	43460	393.26	52
7	54425	695.95	89
7	89794	957.66	47
7	31083	1102.94	14
7	58414	429.84	51
7	28590	701.82	45
7	84398	263.51	35
7	72310	498.36	27
7	26817	655.84	27
7	79262	1127.25	87
7	2248	307.33	70
7	97092	393.83	26
7	56481	744.19	77
7	20113	807.92	50
7	73864	1024.28	61
7	6688	82.54	77
7	34116	313.12	62
7	25702	594.3	8
7	58549	878.78	26
7	99186	1377.14	71
7	38507	1028.01	16
7	47235	659.88	30
7	6620	760.39	26
7	54593	1395.99	22
7	340	568.69	85
7	85713	409.68	64
7	76956	627.72	8
7	79179	988.89	45
7	28753	630.58	66
7	62282	154.12	63
7	77430	758.89	8
7	78596	151.46	18
7	54167	856.08	25
7	52060	1088.74	46
7	18252	1273.06	72
7	14322	85.84	35
7	10279	1238.79	80
7	14810	1102.56	9
7	17547	356.92	81
7	90292	1293.63	17
7	81713	1358.52	90
7	98301	1264.54	63
7	83928	659.07	75
7	44941	1147.81	12
7	86075	1355.04	30
7	60941	1498.63	27
7	32130	373.25	21
7	34151	1439.93	16
7	15880	1201.06	13
7	79280	1253.87	89
7	30158	1473.5	87
7	55927	1417.89	10
7	83018	76.05	54
7	50200	1245.83	60
7	89479	694.61	7
7	70784	1056.51	47
7	58923	17.82	33
7	30133	78.82	63
7	1667	424.71	21
7	73365	1244.8	81
7	31269	1080.27	73
7	96878	1416.26	34
7	89137	1230.38	24
7	11143	188.94	42
7	61731	562.18	89
7	33524	640.63	70
7	25567	1374.37	74
7	4352	698.62	7
7	98445	925.44	60
7	6081	616.98	28
7	91885	337.27	50
7	17041	473.75	34
7	26267	732.05	41
7	41070	1313.57	25
7	98484	572.21	15
7	66991	628.53	47
7	46582	333.53	52
7	26183	126.53	46
7	81720	1494.83	83
7	81055	1136.49	26
7	25579	549.43	71
7	94481	1320.35	51
7	74856	1212.84	44
7	27474	675.53	25
7	69077	134.14	71
7	32985	314.1	7
7	49431	1497.82	19
7	6371	658.37	85
7	87751	13.32	33
7	93948	1290.48	59
7	5433	325.1	42
7	63366	107.04	38
7	2861	130.0	55
7	8195	873.95	49
7	31975	221.36	45
7	25429	1223.0	50
7	82264	687.99	90
7	62327	607.32	39
7	15640	1051.34	45
7	42170	620.33	26
7	33124	1028.34	72
7	34037	638.02	15
7	54894	1486.44	27
7	55994	30.45	78
7	66205	1028.95	87
7	94418	414.66	84
7	85717	810.25	14
7	45654	927.12	17
7	74021	896.43	33
7	46865	1054.92	14
7	53571	522.45	85
7	94441	343.99	35
8	36099	1268.24	85
8	18783	1007.52	39
8	98632	710.77	37
8	3827	454.92	89
8	31551	458.44	75
8	16854	442.89	48
8	51425	1448.86	61
8	34326	420.78	76
8	94216	374.17	59
8	34324	237.5	17
8	45021	527.65	77
8	42538	1404.41	77
8	25579	1133.2	18
8	74609	370.31	72
8	44196	369.36	84
8	84921	527.53	40
8	35322	999.09	18
8	52955	64.98	14
8	92587	1015.14	57
8	1052	953.81	49
8	27673	413.08	30
8	81485	618.31	75
8	16190	979.33	83
8	17483	424.83	62
8	52806	706.58	12
8	13963	1352.01	61
8	54984	1462.83	53
8	85080	971.13	44
8	72513	1467.44	28
8	96068	1269.95	68
8	67186	799.43	86
8	23035	143.75	32
8	41985	1176.48	49
8	47074	398.35	59
8	89280	567.85	59
8	17481	292.27	31
8	55427	428.38	48
8	87982	1295.91	7
8	11516	39.84	43
8	77089	424.8	10
8	70447	132.68	42
8	18382	1404.82	20
8	8454	897.7	71
8	40084	151.22	12
8	47641	1275.9	48
8	57993	1185.52	50
8	86	405.74	14
8	56215	529.96	8
8	81683	1221.08	22
8	4112	1142.58	45
8	43878	489.83	19
8	91303	675.69	76
8	63702	499.85	77
8	48713	425.62	12
8	8405	958.02	66
8	77566	510.97	41
8	27564	1320.99	59
8	63595	1423.23	53
8	73242	312.5	83
8	74647	312.74	18
8	94376	1454.5	66
8	23748	1320.97	83
8	88619	190.57	90
8	63867	1312.98	21
8	61609	872.07	82
8	49177	604.95	21
8	69020	1395.48	41
8	91155	1345.3	73
8	11210	1026.16	49
8	43281	310.18	71
8	95255	387.3	67
8	84520	562.39	39
8	22421	219.03	77
8	20794	1166.09	10
8	48411	877.35	37
8	29031	310.6	81
8	69382	395.34	85
8	90059	6.48	12
8	27421	1451.29	21
8	75939	367.02	54
8	90534	596.76	63
8	85984	1007.55	69
8	29074	1320.59	28
8	22527	1114.8	73
8	6184	38.17	57
8	87596	842.82	31
8	87062	1062.81	66
8	69412	231.75	69
8	91383	331.54	15
8	67825	1065.38	51
8	59526	185.7	21
8	46528	466.52	90
8	39651	511.3	85
8	6037	1055.21	67
8	85238	1124.23	77
8	19415	729.6	90
8	1003	1151.25	8
8	91607	1221.61	12
8	16791	492.08	13
8	61031	1160.79	17
8	34360	302.2	9
8	94226	42.14	67
8	90940	1227.49	70
8	5410	376.46	77
8	4292	756.91	72
8	59189	1358.84	66
8	28806	215.08	13
8	14518	1195.28	14
8	90326	1422.14	9
8	26649	1082.91	71
8	77692	933.77	85
8	59377	260.13	81
8	41544	1139.31	20
8	808	1469.25	56
8	19551	720.78	44
8	50329	474.41	26
8	65781	1232.28	79
8	62694	1169.63	34
8	29099	1437.53	29
8	4861	50.41	76
8	93673	476.79	49
8	23416	1494.18	80
8	42094	960.87	69
8	55520	1205.39	10
8	23646	896.73	47
8	74416	316.55	36
8	45664	1078.14	80
8	24093	420.93	82
8	90951	451.89	64
8	9982	651.25	83
9	79146	386.34	66
9	84741	691.45	48
9	95445	1428.75	35
9	76819	727.92	70
9	93496	349.0	32
9	48669	914.78	61
9	37906	391.63	22
9	4272	339.92	53
9	77291	513.96	45
9	73269	479.05	90
9	70232	1108.65	32
9	46403	469.54	25
9	43374	1301.81	41
9	88918	606.15	7
